"*","una"
"p","infraccion"
"-","-"
"-","-"
"*","en"
"*","que"
"*","casos"
"*","pasa"
"*","que"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"-","-"
"-","-"
"*","en"
"*","que"
"*","casos"
"*","pasa"
"*","que"
"*","pagar"
"*","una"
"p","infraccion"
"-","-"
"-","-"
"*","en"
"*","que"
"*","casos"
"*","pasa"
"*","que"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"-","-"
"-","-"
"*","en"
"*","que"
"*","casos"
"*","pasa"
"*","que"
"*","dar"
"*","mi"
"l","credencial"
"-","-"
"-","-"
"*","en"
"*","que"
"*","casos"
"*","pasa"
"*","que"
"*","llevarme"
"*","al"
"k","corralon"
"-","-"
"-","-"
"*","en"
"*","que"
"*","casos"
"*","pasa"
"*","que"
"*","salirme"
"*","del"
"j","coche"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","salirme"
"*","del"
"j","coche"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","dar"
"*","mi"
"l","credencial"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","salirme"
"*","del"
"j","coche"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","mandarme"
"*","al"
"k","corralon"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","dar"
"*","mi"
"l","credencial"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","pagar"
"*","una"
"p","multa"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","mandarme"
"*","al"
"k","corralon"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"-","-"
"-","-"
"*","cuando"
"*","debo"
"*","dar"
"*","mi"
"*","pagar"
"*","una"
"p","multa"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","bajarme"
"*","del"
"p","auto"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","salirme"
"*","del"
"j","coche"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","pagar"
"*","una"
"p","multa"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","pagar"
"*","una"
"p","multa"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","dar"
"*","mi"
"l","credencial"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","salirme"
"*","del"
"j","coche"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","pagar"
"*","una"
"p","multa"
"-","-"
"-","-"
"*","cuando"
"*","aplica"
"*","remision"
"*","de"
"*","al"
"*","vehiculo"
"k","deposito"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","pagar"
"*","una"
"p","multa"
"*","si"
"*","invadir"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","remision"
"*","de"
"*","al"
"*","vehiculo"
"k","deposito"
"*","si"
"*","meterme"
"*","al"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","salirme"
"*","del"
"j","coche"
"*","si"
"*","pase"
"b","alto"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","dar"
"*","mi"
"l","credencial"
"*","si"
"*","ignorar"
"b","luza"
"b","roja"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","bajarme"
"*","del"
"p","auto"
"*","si"
"*","dar"
"*","una"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","salirme"
"*","del"
"j","coche"
"*","si"
"*","di"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","pagar"
"*","una"
"p","multa"
"*","si"
"*","no"
"*","traigo"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","pagar"
"*","una"
"p","multa"
"*","si"
"*","no"
"*","traer"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","tengo"
"*","que"
"*","pagar"
"*","una"
"p","multa"
"*","si"
"*","estar"
"*","el"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","cuando"
"*","pagar"
"*","una"
"p","infraccion"
"*","de"
"*","invadir"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","cuando"
"*","pagar"
"*","una"
"p","multa"
"*","de"
"*","meterme"
"*","al"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","cuando"
"*","bajarme"
"*","del"
"p","auto"
"*","de"
"*","pase"
"b","alto"
"-","-"
"-","-"
"*","cuando"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"*","de"
"*","ignorar"
"b","luza"
"b","roja"
"-","-"
"-","-"
"*","cuando"
"*","remision"
"*","de"
"*","al"
"*","vehiculo"
"k","deposito"
"*","de"
"*","dar"
"*","una"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","cuando"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"*","de"
"*","di"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","cuando"
"*","llevarme"
"*","al"
"k","corralon"
"*","de"
"*","no"
"*","traigo"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","cuando"
"*","pagar"
"*","una"
"p","multa"
"*","de"
"*","no"
"*","traer"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","cuando"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"*","de"
"*","estar"
"*","el"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","invadir"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","meterme"
"*","al"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","pase"
"b","alto"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","ignorar"
"b","luza"
"b","roja"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","dar"
"*","una"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","di"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","no"
"*","traigo"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","no"
"*","traer"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","cual"
"*","es"
"*","la"
"*","infraccion"
"*","por"
"*","estar"
"*","el"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","mandarme"
"*","al"
"k","corralon"
"*","por"
"*","invadir"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","remision"
"*","de"
"*","al"
"*","vehiculo"
"k","deposito"
"*","por"
"*","meterme"
"*","al"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"*","por"
"*","pase"
"b","alto"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","bajarme"
"*","del"
"p","auto"
"*","por"
"*","ignorar"
"b","luza"
"b","roja"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","mandarme"
"*","al"
"k","corralon"
"*","por"
"*","dar"
"*","una"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","bajarme"
"*","del"
"p","auto"
"*","por"
"*","di"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","pagar"
"*","una"
"p","infraccion"
"*","por"
"*","no"
"*","traigo"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","dar"
"*","mi"
"l","credencial"
"*","por"
"*","no"
"*","traer"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*",""
"*","el"
"*","transito"
"*","que"
"*","bajarme"
"*","del"
"p","auto"
"*","por"
"*","estar"
"*","el"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","debo"
"*","salirme"
"*","del"
"j","coche"
"*","por"
"*","invadir"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","debo"
"*","pagar"
"*","una"
"p","multa"
"*","por"
"*","meterme"
"*","al"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
"*","debo"
"*","mandar"
"*","mi"
"*","coche"
"*","al"
"k","deposito"
"*","por"
"*","pase"
"b","alto"
"-","-"
"-","-"
"*","debo"
"*","pagar"
"*","una"
"p","multa"
"*","por"
"*","ignorar"
"b","luza"
"b","roja"
"-","-"
"-","-"
"*","debo"
"*","remision"
"*","de"
"*","al"
"*","vehiculo"
"k","deposito"
"*","por"
"*","dar"
"*","una"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","debo"
"*","mandarme"
"*","al"
"k","corralon"
"*","por"
"*","di"
"c","vuelta"
"c","prohibida"
"-","-"
"-","-"
"*","debo"
"*","llevarme"
"*","al"
"k","corralon"
"*","por"
"*","no"
"*","traigo"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","debo"
"*","pagar"
"*","una"
"p","infraccion"
"*","por"
"*","no"
"*","traer"
"d","cinturon"
"*","de"
"d","seguridad"
"-","-"
"-","-"
"*","debo"
"*","llevarme"
"*","al"
"k","corralon"
"*","por"
"*","estar"
"*","el"
"a","paso"
"a","peatonal"
"-","-"
"-","-"
